text,label,prediction,category
"But he said promotional material such as posters and CD-ROMs can be ""embarrassing.""",2.88,-0.2771313159130635,newspaper
"""embarrassing.""",2.1,-0.4624537643824759,newspaper
"""It gets a little fake when you have billboards and a campaign,""",2.64,-0.0920376764409116,newspaper
"""It gets a little fake when you have billboards and a campaign,"" he said.",2.9,-0.15823149937171876,newspaper
"""It gets away from football.",2.86,0.0009617358598632969,newspaper
"""It gets away from football. You're a focal point, and people are looking at you, but it's a team game, and you depend on your team 1,000 times more than that billboard to get you the Heisman.""",2.89,0.22470135889662618,newspaper
"You're a focal point, and people are looking at you, but it's a team game, and you depend on your team 1,000 times more than that billboard to get you the Heisman.""",3.37,0.22206833581491306,newspaper
Hurricane force: A change in the rules and a fluke in the calendar this season allows colleges to play 12 regular-season games.,3.1,-0.0912567094594179,newspaper
"Of all the 12th games added to the schedule, Florida's might be the most daunting: Miami on Sept. 7 after the Gators open up with Alabama-Birmingham.",3.2,-0.16434902265179577,newspaper
"""Why will things be different under you?""",2.8,0.01622089341487422,newspaper
"""What do you want me to say?""",2.9,0.26989873389260977,newspaper
"""What do you want me to say?"" first-year Florida coach Ron Zook said with a note of exasperation.",2.38,-0.23620571180400018,newspaper
"""The people of Miami and the people of the University of Florida wanted us to have it for a long time, but it wasn't going to happen with the 11-game format.""",2.71,-0.24109245116943864,newspaper
"Although he said the Gators will be excited to play the Hurricanes, ""I don't want to talk about that game,"" Zook said.",2.3,-0.12341241396508543,newspaper
"""I don't want to talk about that game,""",1.9,-0.48460073890583133,newspaper
"""If you look down the road too far, you get your feet cut out from under you.""",2.4,-0.5125540621993084,newspaper
"""The most-asked question is, `Do you know you look like Steve Martin?' """,3.11,0.24563547220219772,newspaper
"""The most-asked question is, `Do you know you look like Steve Martin?' "" Johnson said to the assembled writers at SEC Kickoff 2002.",2.9,0.16982016932872016,newspaper
Karen Rosen writes for The Atlanta Journal-Constitution.,3.0,0.25700282943882186,newspaper
So -- does he?,2.9,0.22125446635816248,newspaper
"""Yeah, I do,""",3.3,0.6294411203018685,newspaper
"""Yeah, I do,"" said Johnson, who has a full head of gray hair in common with the comedian-turned-playwright.",3.2,0.34499026591143606,newspaper
"""I was stopped in San Francisco one time by a Japanese tour bus.",3.0,0.1092385575737542,newspaper
I swear.,2.89,0.20952100001286814,newspaper
They all thought I was Steve Martin.,3.1,-0.11965221065593827,newspaper
"They jumped out and said, `Hollywood, Hollywood.'",3.3,0.07923697150874538,newspaper
"I got my picture taken with them and signed a few Steve Martin autographs.""",3.2,0.4990325931583538,newspaper
Johnson will be signing plenty of autographs with his own name if he reaches his goal this year.,3.4,0.5806033527491066,newspaper
"Right now, some particularly nice ones are in Bay Area farmers' markets.",3.3,0.7467881205376421,newspaper
"HOW TO SELECT As the gourd ripens, its color changes from near white-pale green to vivid green, often flecked with yellow, and eventually bright orange.",3.0,0.14711746176744495,newspaper
"When young, the flavor is relatively mild, with a fresh, sour note.",3.0,0.04022040485133609,newspaper
"As it ripens, it gets progressively more bitter due to the quinine it contains.",2.7,-0.5025566019651379,newspaper
"USES Bitter melons are used in many Asian cuisines, most prominently Indian, Chinese and Vietnamese.",3.0,-0.12093249109992989,newspaper
"Generally, they are halved lengthwise, the seeds and fibrous pulp removed and the flesh sliced into crescents.",3.0,-0.6727810063600649,newspaper
"CHRON EDITORS NOTE: Each week, The Chronicle offers readers a look at the more unusual fruits, vegetables and herbs of each season and how to use them.",3.14,0.39223635420844655,newspaper
"They are frequently blanched or salted and left to macerate for up to an hour, then rinsed and patted dry to tame the bitterness.",2.86,-0.42551223734402316,newspaper
Chinese hot-and-sour soup made with egg white and crabmeat often includes bitter melon.,3.0,-0.19651594363708305,newspaper
"It also appears in stir-frys, especially those based on pork.",3.0,-0.056236201906253565,newspaper
Black bean sauce is a favorite seasoning.,3.2,0.3165953501299979,newspaper
"When pickled, bitter melon makes a savory condiment.",2.86,-0.17231905752220109,newspaper
"In Vietnam, bitter melon halves are stuffed with meat mixtures, such as ground pork with black mushrooms and cellophane noodles, then braised.",3.1,-0.38659500018978216,newspaper
"Colin Spencer's ""Vegetable Book"" details an intriguing Indian chapati in which bitter melon, seeds left intact, is sliced, parboiled, then mixed with lightly fried garlic and Indian spices, flour and yogurt.",3.2,0.023638657492508354,newspaper
"The mixture is fried like a thick pancake and served, sliced, with rice, naan and other curries.",3.0,-0.033736382340800675,newspaper
THE PRODUCE BIN: Bitter melon,3.1,-0.30071563451871147,newspaper
"SAN FRANCISCO -- A staple of Chinese and Indian cooking, these gourds (botanically, Momordica charantia) with skin like toads grow on climbing vines that can reach 12 feet.",3.1,0.1248535949673212,newspaper
The Chinese and Indian varieties differ little in taste.,3.0,0.1257885566899433,newspaper
"Though they resemble squashes, they are natives to Asia, rather than the Americas, but are now cultivated in many regions of the world that boast moderate to warm climates.",3.0,0.35622896668310045,newspaper
"Hmong farmers grow them in California's Central Valley, and Mexico has a substantial crop.",2.9,0.3758254232989344,newspaper
SEASON Bitter melons can be found in Asian and specialty produce markets primarily from spring through late fall.,3.0,-0.04231347897697837,newspaper
"Friday to Sunday, the action moves to Napa, with both members-only and public events at COPIA: The American Center for Wine, Food and the Arts, of which she is an honorary board member.",3.2,0.5038036905544196,newspaper
"Aug. 15, her actual birthday, will see her in Maine at an annual gathering of nieces, nephews, their offspring and friends, who for many years have rolled a joined birthday celebration for several members of the group into a jolly reunion.",3.8,0.4792841100381806,newspaper
"The schedule Child and her assistant of 14 years, former pastry chef Stephanie Hersh, have laid out is not exactly a senior-citizen routine, even though Child has always been candid about her age and realistic in assessing her own capabilities.",3.0,0.4260562066511948,newspaper
Grande dame of cooking still going strong at 90: Julia Child celebrates in San Francisco,3.2,0.6399012225691402,newspaper
"When the Pasadena native moved back to California from her long-time home in the Boston area last year, she also made the move from a condominium she and her late husband, Paul, had purchased many years ago to a progressive retirement home.",2.7,0.3972618874533852,newspaper
"She is in the most active of the four levels available, but should the need arise, she can move on to assisted living facilities within the same complex.",3.1,0.5505031551971323,newspaper
"""Julia,"" explains Hersh, ""made these retirement plans many years ago.",3.1,0.17102712904455797,newspaper
"She thinks it's selfish for people not to make arrangements for their old age in good time.""",2.44,-0.14398699929773184,newspaper
"But so far, age has been kind to the ebullient Child.",3.25,0.8221712703393972,newspaper
"In a phone interview a couple of weeks ago, she reported with glee that surgery early this month to remove a small cyst on her spinal cord had ""miraculously"" cleared up recent problems in walking: ""Turned out there is nothing wrong with my legs at all.""",3.3,0.4366239634485778,newspaper
"So she can once again go shopping, buying whatever seems best on any given day.",3.0,0.7528498703505636,newspaper
"Though she had a ""nice"" kitchen installed in her new home, Child said it's like a ship's galley -- a far cry from the huge, three-pantry kitchen Paul Child designed for their house in Cambridge.",2.9,0.3679078960043378,newspaper
"That may well be the best-known kitchen in America, since it became the site of the ""French Chef"" television programs, which started airing in 1962.",3.0,0.38698346960187974,newspaper
"""Back there, we always ate in the kitchen,"" Child reminisced, ""I cannot do that here.""",2.9,-0.4192097864680595,newspaper
"That means her entertaining has been curtailed, even though she still has an active social life with the many friends the Childs made during 22 winters spent in Santa Barbara.",2.9,0.1941121310132412,newspaper
She will have reunions of sorts with her famous kitchen in the next few weeks.,3.44,0.5604050605016649,newspaper
"How does it feel to turn 90 and have attained the status of an icon, a living legend?",3.2,0.26878675768477917,newspaper
"One of its Peg-Board walls was dismantled and reinstalled at COPIA; the rest went to Washington, D.C., and the Behring Center of the Smithsonian Institution's National Museum of American History.",3.0,-0.11942342834163819,newspaper
"(all CQ) Hersh recalls the museum staff's approach to preserving the famous kitchen as awesome: They cataloged and photographed everything, from stove to windows, blinds to drawer contents.",3.3,0.6392565746190709,newspaper
"As reinstalled in Washington, the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",3.0,0.21462847359380746,newspaper
Child will go to the capital for the debut of the exhibit right after the Maine birthday bash.,3.1,0.40578707898583555,newspaper
"To see her kitchen -- and by extension, herself -- enshrined in the Smithsonian, she said, ""will be an odd feeling"" and no doubt bring back memories.",2.7,-0.01449741199681762,newspaper
"But Child is not one to get maudlin about the past, though she does want to keep it alive.",3.1,-0.15119998890253036,newspaper
She's already got her next project picked out: A memoir of her and Paul's life in the diplomatic service with his professional photographs and some of her collected recipes.,3.3,0.49507331010717726,newspaper
"It will undoubtedly retell how the seeds of her culinary career were sown: Fresh off the boat on their way to Paris and Paul Child's new posting (they had met in Sri Lanka during World War II), they stopped for lunch in Rouen.",3.1,0.2976628868635485,newspaper
"That lunch lit a spark that made Julia decide to take classes at the Cordon Bleu, which in turn led to her friendship and collaboration with Simone Beck and Louisette Bertholle, co-authors of ""Mastering the Art of French Cooking,"" and, ultimately, to America's culinary revolution.",3.2,0.31316728265852284,newspaper
"For information on COPIA events open to the public, sign on to www.copia.org or call (707) 259-1600.",3.14,0.12874218109811114,newspaper
How to feed a legend,3.0,0.14416248922887157,newspaper
So what do you prepare when asked to cook a birthday dinner for America's most famous culinary personality?,2.89,0.26890450333388133,newspaper
Some of the country's top chefs will answer that question Thursday at the 20 dinners nationwide that will celebrate Julia Child's approaching 90th birthday.,3.5,0.25942009900434876,newspaper
"The question may be most acute for three San Francisco chefs preparing the long sold-out dinner at Fifth Floor restaurant, because the honoree herself plans to be there.",3.3,0.17983789467325043,newspaper
"They are the host restaurant's executive chef, Laurent Gras; his counterpart at Masa's, Ron Siegel, and Masa pastry chef Keith Jeanminette.",3.11,0.23917502966472667,newspaper
"""It seems she loves soups,"" said Siegel, ""so I am picking up on her vichyssoise.",3.89,0.4357036438891142,newspaper
"The show, along with her seminal book, ""Mastering the Art of French Cooking"" (1961), revolutionized the way America cooks and eats.",3.2,0.1099866618875593,newspaper
"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",3.44,0.36889056747574744,newspaper
"In the same vein, Gras is tweaking her salade nicoise, and Jeanminette is adapting her mousse au chocolat to become a spectacular six-layer pecan marjolaine.",3.0,0.27169953520037415,newspaper
He could hardly go wrong.,3.0,0.4775893726303198,newspaper
"When Child was asked some years back what she would order for her last meal, she ended the list with ""something chocolate for dessert.""",3.25,-0.14744444146115232,newspaper
Here is the San Francisco chefs' menu:,3.0,0.4042946640533813,newspaper
Corn vichyssoise with caviar,3.0,0.10294401276483776,newspaper
Julia's composed near-nicoise salad,3.2,0.2036097814870613,newspaper
Atlantic halibut with flavored butters,3.12,0.08963539016562616,newspaper
Sonoma duck breast a la Julia Child with crispy pancetta and sweet summer onions and naturally enriched duck sauce,3.12,0.10320938013865999,newspaper
"Six-layer pecan marjolaine with Julia's coffee chocolate mousse, cocoa meringue, pecan crust and citrus sorbet",3.4,0.3119401017397267,newspaper
list>,3.0,0.09055602882176603,newspaper
Words of wisdom,3.25,0.6023702924858572,newspaper
Julia Child doesn't have much use for fads and trends -- never has.,3.43,-0.2646159945032322,newspaper
"She never subscribed to cuisine minceur, cholesterol-free cooking, meat-free meal plans, organic food or any of the other politically correct trends of different times -- and that includes restricted diets, in spades.",3.0,-0.2051289615207083,newspaper
"However, an active woman all her life, she is aware of the need to keep ones weight and fitness in mind.",3.2,0.35415162746759454,newspaper
Here are her personal rules for achieving these goals:,3.0,0.47997367877294883,newspaper
Take small helpings,3.0,0.1494232073651504,newspaper
"While making light of the difference a day -- or another decade -- makes, Child intends to enjoy her birthday thoroughly.",3.44,0.7695729684914687,newspaper
No seconds,2.6,0.03761437339020025,newspaper
No snacking,2.7,-0.2631163189285352,newspaper
Eat a little bit of everything,3.0,0.17627974031161697,newspaper
Drink modest amounts of good wine.,3.4,0.48337297098749016,newspaper
Why we love Julia,3.33,0.9348041109508782,newspaper
It's easy to imagine what Bay Area chefs like Alice Waters or Michael Mina might have to say about Julia Child on her 90th birthday.,3.0,0.34277739523547235,newspaper
But what about Bay Area notables who like to cook but are not connected to a professional kitchen?,2.9,0.2186617996040551,newspaper
"Susie Tompkins Buell, socialite and political activist who co-founded the Esprit de Corps fashion company: ""When I think of Julia Child I think of the television episode where she's showing you how to make a turkey dinner and the turkey fell on the floor.",3.22,-0.07716182637542218,newspaper
"It's live and she leans over and picks it up and says, `What the guests don't see won't hurt them.'",3.0,0.430344548780371,newspaper
You have to be playful and confident about cooking.,3.2,0.609140948611168,newspaper
"She cooks that way, and I cook that way.""",3.11,0.3130883494779198,newspaper
"Denise Hale, social icon and Liza Minnelli's stepmother: ""Julia Child gave to all women one beautiful present: Watching her series you found out you don't have to be perfect.""",3.4,0.7310484458362375,newspaper
"Francis Ford Coppola, film director: ""I think she's a fascinating woman, and I enjoy very much watching her shows with Jacques Pepin.""",3.7,0.8302138267935234,newspaper
"First, there will be all the public observances, including a sold-out dinner Thursday at San Francisco's tony Fifth Floor restaurant, which -- like dinners that night at 19 other venues across the country -- will benefit the scholarship fund of the International Association of Culinary Professionals (which Child co-founded).",3.29,0.4035499628015776,newspaper
"Harry Denton, San Francisco nightclub owner: ""My favorite thing about her is her straightforward honesty and that her favorite food is butter.",3.4,0.8445937362980115,newspaper
"I love butter, too.""",3.8,0.8141800885476304,newspaper
"Michael Chabon, author of Pulitzer Prize winner ""The Amazing Adventures of Kavalier & Clay"": ""All I think of when I think of her now is Dan Akroyd pretending to be her (on Saturday Night Live) and chopping his fingers off and bleeding all over.""",2.89,-0.25316699869606996,newspaper
The nationwide boycott of Chilean seabass is a potent example of the new activism.,3.2,-0.37825389712342167,newspaper
"""I have made it a policy of mine never to serve Chilean seabass,""",3.0,-0.00906094114569333,newspaper
"""I have made it a policy of mine never to serve Chilean seabass,"" said Billy Hahn, executive chef at Jake's Famous Crawfish, a Portland, Ore., landmark since 1892.",3.0,-0.10221932420541614,newspaper
"""I refuse to sell it.""",2.45,-0.3799045962957668,newspaper
"Chilean seabass, also known as Patagonian toothfish, came into vogue in the 1990s in U.S. restaurants and fish markets.",3.0,-0.021659001523002427,newspaper
RESPONSIBLE SEAFOOD SALES ARE THE CATCH OF THE DAY,3.5,0.11067483417440602,newspaper
"With rising demand for the firm, oil-rich fish came pirate fishing fleets eager to cash in on its popularity -- even if it meant skirting catch limits and environmental regulations.",3.0,-0.005226626823599196,newspaper
"Contrary to what some restaurants and retailers tell their customers, the U.S. government does not consider the Chilean seabass to be endangered.",2.89,0.3037767846586745,newspaper
"But in some areas, the seabass are being overfished.",2.3,-0.27135375394815225,newspaper
"That is potentially a problem because Chilean seabass are a long-lived species -- living as long as 50 years -- and reproduce slowly, said Susan Buchanan, a spokeswoman for the federal government's National Marine Fisheries Service.",2.27,-0.20562969884085394,newspaper
"ATTENTION EDITORS: This article from the NEWHOUSE NEWS SERVICE report of TUESDAY, JULY 30, 2002, is available as a ""separate buy.""",2.9,0.005213748573434315,newspaper
"The NMFS estimates that in 2000, more than 16,000 tons of Chilean seabass were legally caught from an internationally regulated harvest area in the Antarctic Ocean.",2.7,-0.19459883832790315,newspaper
"But more than 32,000 tons may have been taken illegally from those same waters, the fisheries service said.",2.44,-0.44069257167909687,newspaper
"Impatient with regulators, the National Environmental Trust began a boycott campaign in February called ""Take a Pass on Chilean Seabass.""",2.88,-0.5681008766740299,newspaper
The Washington-based conservation group says more than 530 restaurants have signed on.,3.4,0.4254768523087603,newspaper
A number of restaurants not officially part of the National Environmental Trust boycott also have stopped serving Chilean seabass.,2.89,-0.4224836784972303,newspaper
And it's not just the white tablecloth crowd.,2.9,0.16689064026374212,newspaper
"Red Lobster, with 660 restaurants in the United States and Canada, dropped Chilean seabass from the menu in the past year because of ""sustainability"" concerns, said Wendy Spirduso, communications director for the Orlando, Fla.-based chain.",3.1,-0.31648340478912035,newspaper
"""sustainability""",3.0,0.39161617906335466,newspaper
Some retailers also have pulled Chilean seabass.,2.75,0.0018157757383116622,newspaper
"""We've discontinued selling swordfish, Chilean seabass, orange roughy and marlin,""",2.9,-0.432846956138469,newspaper
"""We've discontinued selling swordfish, Chilean seabass, orange roughy and marlin,"" said Mark Cockcroft, national seafood buyer for Wild Oats Markets, a chain of 103 stores.",2.6,-0.4152154319839155,newspaper
"""We are also taking a real hard look currently at almost all species of shark, though we haven't made a formal statement about that.""",3.0,-0.35238469844761283,newspaper
"Whole Foods Markets, with 133 stores nationwide, also does not sell Chilean seabass.",2.75,-0.10041450553221762,newspaper
"All of this comes at a time when Americans are consuming more seafood: 15 to 16 pounds per person each year, compared with 10.3 pounds per person in 1960 and 12.5 pounds in 1980, according to the National Fisheries Institute, an industry association.",3.0,-0.07369270535431184,newspaper
"At the same time, about half the world's fisheries are being fished to capacity.",2.43,0.0017752384075841302,newspaper
"The Food and Agriculture Organization of the United Nations reports that 47 percent to 50 percent of stocks are ""fully exploited,"" meaning that catches have either reached or are close to maximum limits.",2.7,-0.3366107773311925,newspaper
"Another 15 percent to 18 percent are ""overexploited,"" and 9 percent to 10 percent have been ""depleted or are recovering from depletion.""",2.37,-0.4952524482096245,newspaper
The seafood industry is less than thrilled about this surge of interest in ocean ecosystems from people who are not scientists.,2.89,-0.5264032152781815,newspaper
"Fisheries management is best left to the experts, said Thor Lassen, president of Ocean Trust, a research and conservation foundation partly financed by the fishing industry.",3.0,-0.20151506319562223,newspaper
"""It involves very complicated choices that have to do with the biology of species, their life cycles, how they respond to various changes in the oceans, etc.""",3.0,-0.26012088317592774,newspaper
"When there's a boycott, Lassen said, ""it's not environmentalists or chefs making the sacrifice, it's coastal communities.""",2.57,-0.3347644447074185,newspaper
"""it's not environmentalists or chefs making the sacrifice, it's coastal communities.""",2.44,-0.02100094759334932,newspaper
"Rod Moore, executive director of the West Coast Seafood Processors Association, suggests that activists with an agenda are manipulating chefs and retailers.",2.9,-0.3202372542165403,newspaper
"The conservation groups providing information to chefs and retailers and lists of environmentally appropriate seafoods to consumers are the same groups working to affect fisheries management on the political and regulatory level, Moore said.",3.0,-0.04037157667254967,newspaper
"That's simply good strategy, said James Leape, deputy director of the conservation program for the David and Lucile Packard Foundation in Los Altos, Calif.",3.2,0.6103089971107583,newspaper
"In 2000 and 2001, the Packard Foundation awarded $26 million in marine fisheries conservation grants.",3.5,0.14873093203126017,newspaper
They included support for marine reserves and money for fisheries management reform.,3.2,0.0934870412306314,newspaper
More than $7 million was given to projects aimed at educating the general public.,3.3,0.12372565533017782,newspaper
"""One of the principal concerns of the Packard Foundation is the preservation of natural resources, particularly in the oceans, and one of the greatest threats is overfishing,""",3.0,-0.2250557416797672,newspaper
"""One of the principal concerns of the Packard Foundation is the preservation of natural resources, particularly in the oceans, and one of the greatest threats is overfishing,"" Leape said.",2.8,-0.291603884380822,newspaper
(UNDATED) Chefs and seafood retailers are wading into one of the hottest natural resource issues of the day: fisheries management.,2.9,-0.2803711302133859,newspaper
"The Monterey Bay Aquarium's Web site rates different species of fish for overfishing, habitat damage and other factors.",2.5,-0.45848909165197266,newspaper
"The California aquarium also created ""Seafood Watch"" wallet cards designed to take to restaurants.",3.0,0.25734674519224043,newspaper
"More than 600,000 of the cards and seafood guides have been distributed since 2000, said Jennifer Dianto, Seafood Watch program manager at the aquarium.",3.0,0.12845339866581323,newspaper
Chefs and retailers around the country know they must be prepared to deal with customers who arrive with the aquarium's seafood card in hand.,3.14,0.06555815973327236,newspaper
"But in a business in which 12-hour shifts are the norm, some chefs worry about their lack of time to stay informed about complicated, rapidly changing fisheries management issues.",2.67,-0.34849000517567164,newspaper
"Some working chefs say they routinely review conservation group Web sites, government reports and industry sources.",3.0,0.1876397523367405,newspaper
"""For me, it's very difficult to be certain that the information which is given to me is real,""",2.5,-0.22086057877414406,newspaper
"""For me, it's very difficult to be certain that the information which is given to me is real,"" said Eric Ripert, chef at Le Bernardin, a four-star seafood restaurant in Manhattan.",2.8,-0.2012040288094036,newspaper
"""I don't know.",2.8,-0.0770369428158939,newspaper
"I don't have enough information to know, for example, if Chilean seabass is really disappearing or if it's political pressure.""",2.75,-0.41936850776522094,newspaper
It's no longer unusual for chefs to refuse to serve a species they think to be at risk of extinction or for a retailer to promote seafoods that are abundant and part of a healthy marine ecosystem.,3.25,-0.2168454566802757,newspaper
"Despite being uncertain of its status, Ripert pulled Chilean seabass.",2.66,-0.364368820427716,newspaper
"Le Bernardin's menu also informs diners that the restaurant will not serve swordfish to support efforts ""to recover the species.""",2.9,-0.40433207296368795,newspaper
"""to recover the species.""",3.0,-0.04160381296912243,newspaper
"""I don't wish to be a spokesman for any campaign,""",2.9,-0.1805065946895435,newspaper
"""I do it as somebody who has a conscience and is caring.""",3.3,0.47584137068620724,newspaper
"(Michelle Cole is a staff writer for The Oregonian of Portland, Ore.",3.0,0.4216700658177043,newspaper
She can be contacted at michellecole(at)news.oregonian.com.),3.0,0.4505171087740672,newspaper
Most say they're driven by the desire to do right by the environment.,3.1,0.21448428668189887,newspaper
Some also say they must listen to their customers' concerns or risk a consumer backlash.,2.75,-0.370384890237306,newspaper
"But powerful groups, including the American Medical Association, oppose the idea and have a surprising source of support: psychologists themselves, some of whom call it a radical experiment and fear that the most likely victim will be the science of psychology.",2.62,-0.4935977536831465,newspaper
"""I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public,""",2.5,-0.46941285386156123,newspaper
"""I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public,"" says psychologist Gerald C. Davison of the University of Southern California.",2.5,-0.41684062209087963,newspaper
PRESCRIPTION PRIVILEGES MAKE SOME PSYCHOLOGISTS ANXIOUS,2.62,-0.4123150072041687,newspaper
"The APA has spent more than $1 million to help state psychological associations develop and lobby for such prescription privileges -- or ""RxP"" -- legislation.",3.1,0.03929039943963996,newspaper
A total of 31 state psychology associations have task forces dedicated to developing and lobbying for prescription-privileges legislation.,3.0,0.03523491978852974,newspaper
"The version endorsed by the APA would license doctoral-level psychologists to independently prescribe psychotropic drugs after completing 300 hours of classroom instruction in neuroscience, physiology and pharmacology, followed by four months' supervised treatment of 100 patients.",3.0,-0.09128796586439027,newspaper
"Critics say that is not nearly enough compared with other prescribers, such as M.D. psychiatrists or nurse practitioners who have at least six years' medical education and clinical experience.",3.0,-0.2063789858864549,newspaper
Neither Davison nor most other RxP opponents doubt the efficacy of medications.,3.0,0.2536436420514878,newspaper
Their greatest objection is to the notion of turning psychology into a prescribing profession.,3.0,-0.7784968218530469,newspaper
"In a field that has struggled long and hard to prove that mind, mood and behavior can be studied empirically, the past decade, Davison says, has seen ""exciting developments"" that demonstrate the validity of various psychotherapeutic interventions and the psychosocial-behavioral models on which they are based.",3.33,0.10373183070809229,newspaper
"""exciting developments""",3.91,0.9194238026872572,newspaper
"""The timing is peculiar to abandon psychological science or to convert it to a medical science,""",3.0,-0.3780177421228659,newspaper
"""The timing is peculiar to abandon psychological science or to convert it to a medical science,"" explains Elaine M. Heiby of the University of Hawaii, who chairs a committee of the 1,000-member American Association of Applied and Preventive Psychology that is concerned about the medicalization of psychology.",2.9,-0.07350708470185836,newspaper
(ATTENTION EDITORS: This article is for use by clients of The New York Times Syndicate's SCIENTIFIC AMERICAN NEWS SERVICE.,3.0,0.04400317256801708,newspaper
"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,""",3.2,0.2016486191372672,newspaper
"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,"" argues Emory University's Scott Lilienfeld, president of the Society for a Science of Clinical Psychology (SSCP).",3.29,0.22774823619603923,newspaper
"More than any philosophical betrayal of psychology, RxP opponents fear that the movement will undermine the science they love.",2.4,-0.6746679771127605,newspaper
"They believe that if prescriptive authority becomes the norm, biomedical requirements will inevitably seep into the psychology curriculum, at the expense of traditional psychological science and methodology.",3.0,-0.2935505740319828,newspaper
Lilienfeld feels that many clinical psychologists already receive inadequate training in fundamentals such as research design and evaluation.,3.0,-0.5646551390605925,newspaper
RxP opponents charge the APA with pushing its prescription-privileges agenda without adequately assessing support for it in the field.,2.9,-0.47484503778977394,newspaper
The 300-member SSCP is the only group within the APA to have taken a formal stance against prescription privileges.,2.6,-0.16607980357987753,newspaper
"The APA has scheduled 30 minutes at its meeting in August for an RxP debate, but its leadership believes it already has an accurate sense of support for its RxP policy.",3.0,0.15539581981761205,newspaper
"For information about becoming a client of this service, contact the New York Times Syndicate sales representatives listed at the end of the text.)",3.0,0.3053153283892677,newspaper
"""Except for this small vocal minority, we have just not gotten a lot of groundswell against this from members,""",2.9,-0.1972699574281028,newspaper
"""Except for this small vocal minority, we have just not gotten a lot of groundswell against this from members,"" says APA president Philip G. Zimbardo of Stanford University.",2.8,-0.1250939874177125,newspaper
"With prescription privileges now a reality in one state, some RxP opponents concede that it may be too late.",2.8,-0.2775765592458486,newspaper
"This year four states besides New Mexico -- Georgia, Hawaii, Illinois and Tennessee -- have pending legislation for psychologist prescription privileges.",3.0,0.061882242344478845,newspaper
"Over the past decade, 14 state legislatures have considered such laws.",3.11,-0.16870817502795948,newspaper
"Between 1991 and 1997, a U.S. Department of Defense psychopharmacology demonstration project involving two to four years' training produced 10 military psychologists who can write prescriptions.",3.0,-0.20599726425640205,newspaper
"For more information on the topics covered in the Scientific American News Service, visit www.sciam.com.",3.0,-0.07765908581816931,newspaper
EDITOR: Visit The New York Times Syndicate Web site at http://www.nytimes.com/syndicate for more information on SCIENTIFIC AMERICAN NEWS SERVICE and other features.,3.0,0.13369892411824158,newspaper
"Intending to ease consumer access to mental health care, New Mexico legislators in March passed a law allowing psychologists to prescribe psychotropic medications, such as antidepressants.",3.1,-0.13907561398441082,newspaper
"The state's action, the first in the nation, has the blessing of the American Psychological Association (APA), which considers prescriptive authority a logical extension of psychologists' role as health-care providers.",3.1,0.37654522331901813,newspaper
"What matters, he believes, is that his generation thought the bomb should be dropped.",2.6,-0.24982596155730086,newspaper
"""We were not bloodthirsty guys,""",2.82,0.15852710277109347,newspaper
"""We were not bloodthirsty guys,"" he said.",2.8,0.2508337703873909,newspaper
"""We were convinced then, and I still am, that we ended the war a year or two earlier.",3.2,0.09957602349928886,newspaper
"And what the casualties would have been, who knows -- but heavy.""",2.8,-0.8547368527281136,newspaper
"""On Tinian, and probably elsewhere, the Seabees were building enormous hospitals while we were there,""",3.1,0.0542662246637015,newspaper
"""On Tinian, and probably elsewhere, the Seabees were building enormous hospitals while we were there,"" he said.",3.1,0.005803238270550967,newspaper
"""Those hospitals were not for us.",2.4,-0.916389277869652,newspaper
They were for (an expected invasion of Japan).,2.78,-0.17006054433914766,newspaper
"And then the casualties were going to be terrible.""",2.33,-1.4303554719761262,newspaper
Karnes carries the image of hundreds of hospital beds in his mind.,2.7,-0.07057819882299814,newspaper
"In his heart, he holds the unshakable conviction that the mission he helped organize saved America from disaster.",3.12,0.39585157332098597,newspaper
"""This is a Silverplate request,""",3.2,0.3128976413216801,newspaper
"""This is a Silverplate request,"" he said.",3.0,0.2110561015106428,newspaper
Denise Gamino writes for the Austin (Texas) American-Statesman.,3.0,0.18868285830767736,newspaper
Silverplate: code word for the historic mission that would end World War II.,3.0,0.09844843852344841,newspaper
"Almost 1,800 men were assembled n late 1944 to join the top-secret unit called the 509th Composite Group.",3.0,-0.2091665454152111,newspaper
"Col. Paul Tibbets, the pilot who would drop the world's first atomic bomb over Hiroshima, Japan, was commander of the unit and chose the men.",3.25,-0.1205881456545172,newspaper
A mission to end a war,3.38,-0.081748496774004,newspaper
"And the first person he chose to join him was Karnes, though he couldn't reveal the mission to Karnes.",3.0,-0.09045598434148261,newspaper
"Karnes, 87, is a retired history professor who lives in suburban Austin with his wife, Virginia, who also worked for the 509th as a civilian bookkeeper for six months.",3.0,0.1516078393517883,newspaper
"Karnes was Tibbets' adjutant, the man in charge of writing the orders and cajoling the transfer to the unit of servicemen proficient in bombing, mechanics, ordnance, engineering and communications.",3.0,0.06599189350330888,newspaper
Tibbets hated paperwork.,2.5,-1.1340271125626982,newspaper
Karnes thought it was a breeze.,3.12,0.9053727709780532,newspaper
